party,,,,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,ID,ID,ID,ID,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
116,Senate,1,83,Yes,,Yes,,Not Voting,Yes,,Yes,,Yes,Yes,,No,,Yes,,No,,No,Yes,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,Yes,Yes,No,,,No,No,,No,,Yes,,,Yes,,No,,No,Yes,,No,,,Yes,,Yes,No,,No,,,No,,Yes,No,,No,Yes,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,84,No,,No,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Not Voting,Yes,Yes,
116,Senate,1,85,No,,No,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Not Voting,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,86,No,,No,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Not Voting,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,87,No,,No,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Not Voting,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,88,Yes,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,No,,Yes,Yes,,,Yes,,No,,No,No,No,,,Yes,,No,,Yes,,No,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,No,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Not Voting,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,89,Yes,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,No,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Not Voting,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,90,Yes,,Yes,,No,No,,No,,No,Yes,,Yes,,Yes,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,Yes,,,No,Yes,No,,,No,No,,No,,No,,,Yes,,No,,No,No,,No,,,No,,Yes,No,,No,,,No,,No,Yes,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Not Voting,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,91,Yes,,Yes,,Yes,Yes,,Not Voting,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,No,,No,,Yes,,No,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,No,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,92,Yes,,Yes,,Yes,Yes,,Not Voting,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,No,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,93,Yes,,Yes,,No,No,,Not Voting,,No,Yes,,Yes,,Yes,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,Yes,,,No,Yes,Not Voting,,,No,No,,No,,No,,,Yes,,No,,No,No,,No,,,No,,Yes,No,,No,,,No,,No,Yes,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,94,Yes,,Yes,,Yes,Yes,,Not Voting,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Yes,Yes,,No,No,No,,No,No,,No,Not Voting,No,,No,No,,No,No,,No,,No,No,,Yes,Yes,No,No,,Yes,No,No,,Yes,,No,No,,No,No,,Yes,No,,No,No,No,,No,,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,No,,,No,No,No,No,
116,Senate,1,95,Yes,,Yes,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,Not Voting,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,Not Voting,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,No,,,No,Not Voting,,Yes,Yes,Yes,,Yes,Yes,,Yes,Not Voting,Yes,,Not Voting,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Not Voting,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,96,Yes,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Not Voting,,Yes,No,Yes,,Yes,Yes,,Yes,No,Yes,,Yes,Yes,,No,Yes,,Yes,,Yes,No,,No,Yes,Yes,Yes,,Yes,Yes,No,,Yes,,Yes,No,,Yes,Yes,,No,Yes,,Yes,Yes,Yes,,Yes,,No,Yes,No,No,No,Yes,Yes,,Yes,Yes,Yes,No,Yes,No,No,Yes,,,Yes,Yes,No,Yes,
116,Senate,1,97,Yes,,Yes,,No,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,No,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,No,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Not Voting,,Yes,No,Yes,,Yes,Yes,,Yes,No,Yes,,Yes,Yes,,No,Yes,,Yes,,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,,Yes,,Yes,No,,Yes,Yes,,No,Yes,,Yes,Yes,Yes,,Yes,,No,Yes,No,No,No,Yes,Yes,,Yes,Yes,Yes,No,Yes,No,No,Yes,,,Yes,Yes,No,Yes,
116,Senate,1,98,Yes,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Not Voting,,No,No,Yes,,Yes,Yes,,Yes,No,Yes,,Yes,Yes,,No,Yes,,Yes,,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,,Yes,,Yes,No,,Yes,Yes,,No,Yes,,Yes,Yes,Yes,,Yes,,No,Yes,No,No,No,Yes,Yes,,Yes,Yes,Yes,No,Yes,No,No,Yes,,,Yes,Yes,No,Yes,
116,Senate,1,99,Yes,,Not Voting,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,Not Voting,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,No,,,No,Not Voting,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,100,Yes,,Not Voting,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Not Voting,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Not Voting,,Yes,No,Yes,,Yes,Yes,,Yes,No,Yes,,Yes,Yes,,No,Yes,,Yes,,Yes,No,,No,Yes,Yes,Yes,,Yes,Yes,No,,Yes,,Yes,No,,Yes,Yes,,No,Yes,,Yes,Yes,Yes,,Yes,,No,Yes,No,No,No,Yes,Yes,,Yes,Yes,Yes,No,Yes,No,No,Yes,,,Yes,Yes,No,Yes,
116,Senate,1,101,Yes,,Not Voting,,No,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,Not Voting,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,No,,,Yes,,Yes,Not Voting,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Not Voting,Not Voting,,Yes,No,Yes,,Yes,Yes,,Yes,No,Yes,,Yes,Yes,,No,Yes,,Yes,,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,,Yes,,Yes,No,,Yes,Yes,,No,Yes,,Yes,Yes,Yes,,Yes,,No,Yes,No,No,No,Yes,Yes,,Yes,Yes,Yes,No,Yes,No,No,Yes,,,Yes,Yes,No,Yes,
116,Senate,1,102,Yes,,Not Voting,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Not Voting,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Not Voting,,No,No,Yes,,Yes,Yes,,Yes,No,Yes,,Yes,Yes,,No,Yes,,Yes,,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,,Yes,,Yes,No,,Yes,Yes,,No,Yes,,Yes,Yes,Yes,,Yes,,No,Yes,No,No,No,Yes,Yes,,Yes,Yes,Yes,No,Yes,No,No,Yes,,,Yes,Yes,No,Yes,
116,Senate,1,103,No,,Not Voting,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,Not Voting,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Not Voting,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,104,No,,Not Voting,,No,No,,Not Voting,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,Not Voting,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Not Voting,,Yes,Yes,Yes,,Yes,Yes,,Yes,Not Voting,Not Voting,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,105,No,,Not Voting,,No,No,,Not Voting,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,Not Voting,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Not Voting,Not Voting,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,106,No,,Not Voting,,Not Voting,No,,Not Voting,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,Not Voting,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,Not Voting,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Not Voting,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,107,No,,No,,No,No,,No,,No,No,,No,,No,,Not Voting,,No,No,,,No,,Not Voting,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,Not Voting,,No,Not Voting,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Not Voting,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Not Voting,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,
116,Senate,1,108,No,,No,,No,No,,No,,No,No,,No,,No,,Not Voting,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,Not Voting,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Not Voting,Not Voting,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,
116,Senate,1,109,No,,No,,No,No,,No,,No,No,,No,,No,,Not Voting,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,Not Voting,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Not Voting,Not Voting,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,110,No,,No,,No,No,,No,,No,No,,No,,No,,Not Voting,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,111,No,,No,,No,No,,No,,No,No,,No,,No,,Not Voting,,No,No,,,No,,Not Voting,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,No,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,112,Yes,,Yes,,No,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Not Voting,,No,Yes,,,Yes,,Not Voting,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Not Voting,Yes,,,Yes,Yes,Not Voting,,,Yes,No,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,113,No,,No,,No,No,,No,,No,No,,No,,No,,Not Voting,,No,No,,,No,,Not Voting,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,114,No,,No,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,Not Voting,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,No,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,115,Yes,,Yes,,Not Voting,Yes,,Yes,,No,Yes,,Yes,,Yes,,No,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,Not Voting,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
